Theater Name,Review date,Local Guide,Star rating,Review content,Sentiment Polarity,Subjectivity
Violet Crown,5/15/2017,TRUE,5,Front row has reclining seats and a tray you can swing around for dining. Once they had R2-D2 character in the lobby during a starwars premier. The kids thought that was really cool,0.35,0.65
Violet Crown,5/15/2017,TRUE,5,Great movie theater,0.8,0.75
Violet Crown,5/15/2017,TRUE,5,,,
Violet Crown,5/15/2017,TRUE,4,"Great beer selection, leather recliner seats (bottom theaters, top are recliners) and conveniently on the downtown mall.",0.65,0.625
Violet Crown,5/15/2017,TRUE,5,"Spacy seating, accommodating staff, food available in house",0.4,0.4
Violet Crown,5/15/2017,FALSE,4,,,
Violet Crown,5/15/2017,TRUE,5,"Love everything about this theater! It's not just a movie theater, it's an experience. Great service, good food and adult beverages. It's a staple for us to go and see the Star Wars movies there as they allow some individuals to be on display in the lobby dressed in costume and to bring along their constructed droids. Great photo opportunity and sets the stage for the movies I'm about to see.",0.605,0.6
Violet Crown,5/15/2017,FALSE,1,The movie theater is great.... But the price for kids is the same as adults.... How is kids tickets the same of adults I just don't understand how.....,0.266667,0.333333
Violet Crown,5/15/2017,TRUE,5,Fabulous theatre facility for movies of all kinds. Very comfortable and viewing friendly seating. Nice service and a variety of food options,0.47375,0.875
Violet Crown,5/15/2017,TRUE,5,,,
Violet Crown,5/15/2017,TRUE,4,,,
Violet Crown,5/15/2017,TRUE,4,"Food was amazing, service was astounding, and you can drink all the while. I would swipe right.",0.495238,0.811905
Violet Crown,4/15/2017,TRUE,5,Glass of craft beer while you watch movies in comfortable seats? Yes please,0.4,0.8
Violet Crown,4/15/2017,TRUE,5,Great upscale theater with surprisingly good food. Great craft beer and wine selection too.,0.766667,0.7
Violet Crown,4/15/2017,TRUE,5,,,
Violet Crown,4/15/2017,FALSE,4,,,
Violet Crown,4/15/2017,TRUE,4,,,
Violet Crown,4/15/2017,TRUE,5,Great cinema experience with comfy seats and the ability to enjoy craft beer while watching the movie,0.6,0.625
Violet Crown,4/15/2017,FALSE,3,Comfortable somewhat worn seating.,0.4,0.8
Violet Crown,4/15/2017,TRUE,5,Love the reclining seats (front row only in larger auditoriums) and the tray tables.,0.166667,0.7
Violet Crown,4/15/2017,FALSE,5,,,
Violet Crown,4/15/2017,TRUE,5,,,
Violet Crown,4/15/2017,FALSE,5,Love the recliner chairs. Awesome place,0.75,0.8
Violet Crown,4/15/2017,TRUE,5,"Such a hip way to spend time at the movies! Great drink selection, including lots of local choices. Would really consider spending 4-5 hours with friends here, with the movie sandwiched somewhere in the middle",0.2,0.29
Violet Crown,4/15/2017,TRUE,5,Awesome little movie theater!,0.382813,0.75
Violet Crown,4/15/2017,TRUE,5,"Good food, great beer selection, and fair pricing.",0.733333,0.75
Violet Crown,4/15/2017,TRUE,5,,,
Violet Crown,4/15/2017,TRUE,5,This theatre is great. A unique experience.,0.5875,0.875
Violet Crown,4/15/2017,TRUE,5,"Comfortable seats, modern decor, and you can get brews while you watch the movie. Overall a very nice movie theater.",0.345,0.525
Violet Crown,4/15/2017,TRUE,4,"The only improvement to be made is reclining seats . Otherwise, a great theater.",0.4,0.875
Violet Crown,3/15/2017,FALSE,4,,,
Violet Crown,3/15/2017,TRUE,4,,,
Violet Crown,3/15/2017,FALSE,5,"I took my 24 yr old son to see Pirates of the Caribbean and the manager Chris was just amazing!! My son has autism and because theaters run their sound WAY TO HIGH in my opinion I was worried it was be an issue for my son. I asked Chris if he could turn down the volume just a little and he said that was no problem and he was so happy to help! THANK YOU VIOLET CROWN OF CHARLOTTESVILLE!!!! You care!  I asked Regal the same thing, just a little not a a great deal and they told me no. Maybe they can't or they aren't allowed Im not sure but I will continue to bring my son and my business to the Violet Crown.",0.128813,0.553889
Violet Crown,3/15/2017,TRUE,5,Worth the ticket.,0.3,0.1
Violet Crown,3/15/2017,TRUE,5,"Best movie theater. Beer, great seats and seating, sound, picture....I wouldn't go anywhere else.",0.733333,0.483333
Violet Crown,3/15/2017,TRUE,4,"Friendly staff, nice theaters.",0.4875,0.75
Violet Crown,3/15/2017,FALSE,5,,,
Violet Crown,3/15/2017,TRUE,5,,,
Violet Crown,3/15/2017,TRUE,5,,,
Violet Crown,3/15/2017,TRUE,4,"Decent theatre for Downtown Charlottesville. The screens are small, seating is comfortable, and the concessions are outrageously priced for not being a big chain.Reserved seating for all shows.",-0.13667,0.593333
Violet Crown,3/15/2017,TRUE,5,,,
Violet Crown,3/15/2017,TRUE,5,"Love the dine in experience, comfy stadium seats and smaller theater space. Good vegetarian food options, like the ""no bull"" burgers.",0.4,0.566667
Violet Crown,3/15/2017,TRUE,5,Great seats! Amazing food! Fantastic Beer selection! This is how movies should be seen. Go to a local restaurant and eat after or try something on their menu and eat during your flick. Either way Violet Crown offers the perfect movie going experience.,0.558333,0.591667
Violet Crown,3/15/2017,TRUE,5,Great Theatre,0.8,0.75
Violet Crown,3/15/2017,TRUE,5,,,
Violet Crown,3/15/2017,TRUE,5,My favorite theater,0.5,1
Violet Crown,3/15/2017,TRUE,5,,,
Violet Crown,3/15/2017,TRUE,5,Fantastic movie venue.,0.4,0.9
Violet Crown,2/15/2017,TRUE,5,I've been here a handful of times and have enjoyed it every time. Online ticket reservation is simple and easy and the seating is great. Haven't had the food other than popcorn and soda so don't have feedback there.,0.321667,0.603095
Violet Crown,2/15/2017,TRUE,5,Wonderful theater. Pricy but worth it. Seats are inclined so everyone can see and they're super comfy.,0.544444,0.588889
Violet Crown,2/15/2017,TRUE,5,,,
Violet Crown,2/15/2017,TRUE,5,"4 hours of parking, great seats, booze- what's not to love?",0.65,0.675
Violet Crown,2/15/2017,TRUE,5,Best theater ever!,1,0.3
Violet Crown,2/15/2017,TRUE,5,"Great theatre. They don't care if you bring food in, and encourage eating at your seat, with trays for food that swing out. All of the theatres have front row seats that recline, and the seats on the lower floor (tiny theatres) all recline! They'll also stamp your parking for 4 hours if you park in the Water Street garage. The reserved seats are also really nice!",0.516667,0.75
Violet Crown,2/15/2017,FALSE,5,"Comfy seats, great snack options!",1,0.75
Violet Crown,2/15/2017,TRUE,5,Great seats. You get to choose your seat location when you buy your ticket. Felt like going to The Theater.,0.8,0.75
Violet Crown,2/15/2017,TRUE,5,I love the big reclining chairs too comforting not recommended if your tired...lol,0.25,0.35
Violet Crown,2/15/2017,TRUE,5,"Seriously head and shoulders above other theaters.  Great non-movie-theater-food, craft beers, nice people.... just an awesome place.  If I had 1 tiny nit with VC, it'd be that I cannot see (on website) what movies are playing on a given Friday until Friday.  Doesn't allow me to plan  ahead.  Also, cmon, either hook up with Fandango or build an app... it's 2017!",0.277381,0.627381
Violet Crown,2/15/2017,TRUE,5,Comfortable chairs. Great beer options. Reserved seating.,0.6,0.775
Violet Crown,2/15/2017,TRUE,5,,,
Violet Crown,2/15/2017,TRUE,5,"An amazing modern theater, great overall experience",0.4,0.4875
Violet Crown,2/15/2017,TRUE,4,Dine while watching your favorite movie. What's not to like.,0.5,1
Violet Crown,2/15/2017,TRUE,5,,,
Violet Crown,2/15/2017,TRUE,4,,,
Violet Crown,2/15/2017,FALSE,5,,,
Violet Crown,2/15/2017,TRUE,5,,,
Violet Crown,1/15/2017,TRUE,5,,,
Violet Crown,1/15/2017,TRUE,5,Awesome theater and seats and booze.,1,1
Violet Crown,1/15/2017,TRUE,5,,,
Violet Crown,1/15/2017,TRUE,5,"Expensive, but nice. First choice for movie nights.",0.116667,0.677778
Violet Crown,1/15/2017,TRUE,5,Can't beat the price for how much you get! Comfortable reclining leather seats and beer/wine are allowed in the theaters with many local beers on tap.,0.2875,0.375
Violet Crown,1/15/2017,TRUE,5,This theatre has a nice wine and cheese selection.,0.6,1
Violet Crown,1/15/2017,FALSE,1,"You are paying for the ""downtown"" aspect of the theater. Large popcorn although refillable is a medium at best... Who wants to pay $26 for 2 tickets and get up ever 30 mins to refill. Screen is small and seats are set to only be for one person with no adjustable arm rest for snuggling... Not impressed",0.110714,0.538095
Violet Crown,1/15/2017,TRUE,5,"Love that you can reserve your seat. Downstairs theaters have full recliners and food trays. Overall, very nice and clean theater.",0.399333,0.57
Violet Crown,1/15/2017,TRUE,4,,,
Violet Crown,1/15/2017,TRUE,4,Comfy seats for the movies plus a pretty decent beer list.,0.208333,0.833333
Violet Crown,1/15/2017,TRUE,5,,,
Violet Crown,1/15/2017,FALSE,5,,,
Violet Crown,1/15/2017,TRUE,4,"This cinema is quite nice, with fairly extensive amenities, just very expensive. The matinee prices are reasonable, but prime time will cost you. You do get what you pay for though and there aren't a ton of good alternatives nearby.",0.17,0.688667
Violet Crown,12/15/2016,TRUE,5,Great seating and can't beat watching a movie with a beer in hand. Also they validate parking.,0.8,0.75
Violet Crown,12/15/2016,TRUE,5,"Very affordable movie tickets. Reserved, leather recliners with moderately sized theaters makes for a great place to go for a movie any night of the week.",0.333333,0.583333
Violet Crown,12/15/2016,TRUE,5,Great theater for date night. Hang at the bar before your show. And even bring your drinks into the theater. The seats recline too. Def worth every penny,0.55,0.425
Violet Crown,12/15/2016,TRUE,3,,,
Violet Crown,12/15/2016,TRUE,5,"Violet Crown has been one of the most wonderful additions to the Downtown Mall in Charlottesville. It is a joy to see a movie in this theater. And they offer so much more than your average theater. The bar(s) have a wide and very good selection of drinks and food which you can order. They even have gluten free pizza crusts available for their pizzas. The truffled fries are delicious too! Every theater seat has a tray so that you are able to enjoy your food and beverages while watching your flick. (Tip: large popcorns get free refills) Violet Crown also hosts a weekly ""Industry Night"" for those in the food service industry (pay stubs required, for details contact them... They have a FB page specifically for this as well). All the seats and rows are spacious and really comfortable and the front row seats recline and have foot rests! I really appreciate the reserved seating in the theaters as well!",0.470268,0.583348
Violet Crown,12/15/2016,FALSE,5,Awesome awesome awesome,1,1
Violet Crown,12/15/2016,TRUE,5,Some of the best movie theater popcorn around,1,0.3
Violet Crown,12/15/2016,TRUE,5,Best movie theater ever.,1,0.3
Violet Crown,12/15/2016,TRUE,5,great seats. lovely theater,0.65,0.75
Violet Crown,12/15/2016,TRUE,5,,,
Violet Crown,11/15/2016,TRUE,5,"Very good. Great food, comfortable seats, great picture and sound.",0.662,0.696
Violet Crown,11/15/2016,TRUE,5,,,
Violet Crown,11/15/2016,TRUE,5,"Great theater, amazing food, awesome draft selection. Wish they could serve liquor again!!",0.8,0.883333
Violet Crown,11/15/2016,TRUE,5,,,
Violet Crown,11/15/2016,FALSE,3,,,
Violet Crown,11/15/2016,TRUE,5,,,
Violet Crown,11/15/2016,TRUE,5,,,
Violet Crown,11/15/2016,TRUE,5,"Great movie theater, and they validate",0.8,0.75
Violet Crown,11/15/2016,FALSE,5,,,
Violet Crown,11/15/2016,TRUE,5,"A very good relaxing place. The room accommodated about 27 seats. Its very reserved, just like watching a movie from the comfort of your home not overcrowded at all. Great comfortable seats with great leg rest.",0.622,0.676
Violet Crown,10/15/2016,TRUE,5,"Comfortable seats and reasonable prices. You can bring your beer/wine into the theater, too!",0.325,0.7
Violet Crown,10/15/2016,FALSE,5,Great theater,0.8,0.75
Violet Crown,10/15/2016,TRUE,5,,,
Violet Crown,10/15/2016,TRUE,5,"A great movie going experience, in a clean and modern atmosphere. Plus they validate parking for the garage!",0.472222,0.583333
Violet Crown,10/15/2016,TRUE,4,,,
Violet Crown,10/15/2016,FALSE,3,,,
Violet Crown,10/15/2016,TRUE,5,"Violet Crown is great because you don't get this giant overcrowded theater ever. You get the opportunity to reserve seats for a theater that is typically much smaller than the ones we've become accustomed to. But they have all new technology so the picture and sound is great. There is also an attached restaurant and bar so if you want to take food or beer or wine into the movie you are more than welcome to. One of the other great things is that with parking being a hassle on the downtown mall, you can park at the parking garage and get your parking receipt validated at the theater!",0.431136,0.637955
Violet Crown,10/15/2016,FALSE,5,,,
Violet Crown,10/15/2016,TRUE,5,Love the contemporary vibe. Reserved seating is the best. Will validate your parking stub.,0.555556,0.355556
Violet Crown,10/15/2016,TRUE,5,,,
Violet Crown,9/15/2016,TRUE,5,"Small theater rooms that seat about 30, very nice for people who don't like large crowds.  The movie was great, had no issues, handicap accessible, very friendly staff, great food options, love the seating in the theater with the table that makes eating easier and more comfortable",0.460679,0.625357
Violet Crown,9/15/2016,TRUE,5,,,
Violet Crown,9/15/2016,TRUE,5,"Clean, new, reserve your seats, and eat and drink in the theater. What's not to love?",0.334343,0.584848
Violet Crown,9/15/2016,FALSE,5,Best movie theater EVER!  We have not gone to any other movie place since we experienced Violet Crown.  Enjoying yummy food and a cold craft beer while reclining in a plush chair..AND excellent service.  Clean bathrooms too!  We wish we could give it 6 stars!,0.449702,0.696429
Violet Crown,9/15/2016,TRUE,5,"How can I not love a place that will make you food, give you a piece that will let you know when it is done so you don't miss any of the movie AND let you take your wine into the theater! Love it! Staff is always wonderful!",0.4375,0.733333
Violet Crown,9/15/2016,TRUE,5,"Good food, good seats, decent price.",0.522222,0.622222
Violet Crown,9/15/2016,TRUE,5,,,
Violet Crown,9/15/2016,TRUE,5,,,
Violet Crown,9/15/2016,TRUE,5,,,
Violet Crown,9/15/2016,TRUE,5,,,
Violet Crown,8/15/2016,TRUE,5,"As close to watching a movie at home on a kick ass home theatre system as you can get.  Beer, great food, reclining comfy seats, nasty surround sound.",0.066667,0.716667
Violet Crown,8/15/2016,TRUE,5,,,
Violet Crown,8/15/2016,TRUE,5,The seats are extremely comfortable and the theater is always clean,0.383333,0.75
Violet Crown,8/15/2016,TRUE,4,Good selection of movies and beer. Very comfortable stadium seating. Helpful staff. Good food options.,0.64,0.733333
Violet Crown,8/15/2016,TRUE,4,,,
Violet Crown,8/15/2016,TRUE,4,,,
Violet Crown,8/15/2016,TRUE,5,Beer and movie?!? Yes please! This is an idea Charlottesville has needed for years. They've got great service and a tasty food selection. They keep the place very clean and maintained.,0.638333,0.83
Violet Crown,8/15/2016,TRUE,5,Great in Downtown mall friendly place . Many choices.,0.558333,0.583333
Violet Crown,8/15/2016,TRUE,4,"Clean, comfortable multiplex. First cinema in C-ville to serve cocktails and food in-theater, although with the imminent opening of Alamo Drafthouse there will be competition. VC screens a smattering of art-house films, filling a gap left by the Vinegar Hill Theatre, still mourned in these parts. Leave a little time to park and walk to VC before showtime; parking can be dicey downtown. On the upside, they'll validate your parking ticket if you use one of the garages.",0.165833,0.466667
